"cluster","P20HC","ExtremeHC","NP20HC","weights"
1719,0,0,0,5.813549
1720,0,0,0,7.027449
1721,0,0,0.111111111111111,4.865157
1722,0,0,0,5.946303
1723,0,0,0,5.40573
1724,0,0,0,9.189741
1725,0,0,0,4.28037
1726,0,0,0,3.852333
1727,0,0,0,3.424296
1728,0,0,0,4.708407
1729,0,0,0,4.708407
1730,0,0,0.0666666666666667,6.420555
1731,0,0,0.1,4.28037
1732,0,0,0,3.424296
1733,0,0,0,3.424296
1734,0,0,0.0909090909090909,4.708407
1735,0,0,0,2.996259
1736,0,0,0,4.28037
1737,0,0,0,5.54607
1738,0,0,0,6.655284
1739,0,0,0,6.100677
1740,0,0,0,2.773035
1741,0,0,0,7.209891
1742,0,0,0,3.882249
1743,0,0,0,4.436856
1744,0,0,0,3.882249
1745,0,0,0.285714285714286,7.764498
1746,0,0,0,7.209891
1747,0,0,0,6.100677
1748,0,0,0,4.991463
1749,0,0,0.333333333333333,0.605466
1750,0,0,0.25,0.538192
1751,0.307692307692308,0,0.615384615384615,0.874562
1752,0.375,0,1,0.538192
1753,0,0,0,0.470918
1754,0,0,0,0.740014
1755,0,0,0,13.36292
1756,0.363636363636364,0,1,7.349606
1757,0.588235294117647,0,0.823529411764706,11.358482
1758,0.4,0,1,3.34073
1759,0.75,0,1,1.45008
1760,0.833333333333333,0,1,1.08756
1761,1,0,1,1.08756
1762,0.8,0,1,1.8126
1763,0.833333333333333,0,0.916666666666667,2.17512
1764,0.625,0,0.875,1.45008
1765,0.25,0,0.75,1.45008
1766,0,0,0.454545454545455,1.99386
1767,1,0,1,1.63134
1768,0.2,0,1,0.9063
1769,0.875,0,1,1.45008
1770,0.6,0,1,1.8126
1771,0,0,0.25,9.512532
1772,0.75,0,1,6.341688
1773,0,0,0.818181818181818,8.719821
1774,0.0769230769230769,0,0.923076923076923,10.305243
1775,0.5,0,0.833333333333333,9.512532
1776,0.2,0,0.733333333333333,22.24407
1777,0.214285714285714,0,0.785714285714286,20.761132
1778,0.166666666666667,0,0.666666666666667,17.795256
1779,0.363636363636364,0,1,16.312318
1780,0,0,0.1,9.50564
1781,0.0666666666666667,0,0.466666666666667,14.25846
1782,0,0,0.444444444444444,8.555076
1783,0.142857142857143,0,0.571428571428571,6.653948
1784,0.333333333333333,0,1,0.381768
1785,1,0,1,0.509024
1786,0,0,1,0.509024
1787,0.2,0,1,0.31814
1788,0.8,0,1,0.31814
1789,0.333333333333333,0,1,0.572652
1790,0.5,0,0.875,0.509024
1791,0,0,0,22.55936
1792,0,0,0,27.071232
1793,0,0,0.230769230769231,29.327168
1794,0,0,0,22.55936
1795,0,0,0,27.071232
1796,0,0,0,27.071232
1797,0,0,0,20.303424
1798,0,0,0,27.071232
1799,0,0,0,24.815296
1800,0,0,0,24.815296
1801,0,0,0,22.55936
1802,0,0,0,20.303424
1803,0,0,0,29.327168
1804,0,0,0,24.815296
1805,0,0,0,22.55936
1806,0,0,0,40.606848
1807,0,0,0,15.791552
1808,0,0,0,29.327168
1809,0,0,0,22.55936
1810,0,0,0,29.327168
1811,0,0,0,22.55936
1812,0,0,0,29.327168
1813,0,0,0,22.55936
1814,0,0,0,20.303424
1815,0,0,0,13.535616
1816,0,0,0,20.303424
1817,0,0,0,18.047488
1818,0,0,0,29.327168
1819,0,0,0,22.55936
1820,0,0,0,29.327168
1821,0,0,0,18.047488
1822,0.0769230769230769,0,0.0769230769230769,29.327168
1823,0,0,0,20.303424
1824,0,0,0,24.815296
1825,0,0,0.1,22.55936
1826,0,0,0,20.303424
1827,0,0,0,22.55936
1828,0,0,0,27.071232
1829,0,0,0,20.303424
1830,0,0,0,22.55936
1831,0,0,0,18.047488
1832,0,0,0,27.071232
1833,0,0,0,22.55936
1834,0,0,0,24.815296
1835,0,0,0,27.071232
1836,0,0,0,27.071232
1837,0,0,0,24.815296
1838,0,0,0,29.327168
1839,0,0,0,22.55936
1840,0,0,0,13.535616
1841,0,0,0,18.047488
1842,0,0,0,27.071232
1843,0,0,0,22.55936
1844,0,0,0,11.27968
1845,0,0,0,22.55936
1846,0,0,0,18.047488
1847,0,0,0,29.327168
1848,0,0,0,18.047488
1849,0,0,0,36.094976
1850,0,0,0,24.815296
1851,0,0,0,27.071232
1852,0,0,0,27.071232
1853,0,0,0.2,22.55936
1854,0,0,0,29.327168
1855,0,0,0,18.047488
1856,0,0,0.1,22.55936
1857,0,0,0,18.047488
1858,0,0,0,20.303424
1859,0,0,0,11.27968
1860,0,0,0,18.047488
1861,0,0,0,11.27968
1862,0,0,0,20.303424
1863,0,0,0,33.83904
1864,0,0,0,9.023744
1865,0,0,0,18.047488
1866,0,0,0,27.071232
1867,0,0,0,22.55936
1868,0,0,0,27.071232
1869,0,0,0,20.303424
1870,0,0,0,6.767808
1871,0,0,0,11.27968
1872,0,0,0,4.511872
1873,0,0,0,4.511872
1874,0,0,0,11.27968
1875,0,0,0,9.023744
1876,0,0,0,18.047488
1877,0,0,0,2.255936
1878,0,0,0,6.767808
1879,0,0,0,4.511872
1880,0,0,0,15.791552
1881,0,0,0,15.791552
1882,0,0,0,15.791552
1883,0,0,0,13.535616
1884,0,0,0,13.535616
1885,0,0,0,22.55936
1886,0,0,0,24.815296
1887,0,0,0,18.047488
1888,0,0,0,22.55936
1889,0,0,0,22.55936
1890,0,0,0,29.327168
1891,0,0,0,20.303424
1892,0,0,0,24.815296
1893,0,0,0,29.327168
1894,0,0,0,22.55936
1895,0,0,0,31.583104
1896,0,0,0,13.535616
1897,0,0,0,6.767808
1898,0,0,0,4.511872
1899,0,0,0,13.535616
1900,0,0,0,6.767808
1901,0,0,0,4.511872
1902,0,0,0,18.047488
1903,0,0,0,2.255936
1904,0,0,0,15.791552
1905,0,0,0,11.27968
1906,0,0,0,15.791552
1907,0,0,0,13.535616
1908,0,0,0,22.55936
1909,0,0,0,9.023744
1910,0,0,0,22.55936
1911,0,0,0,15.791552
1912,0,0,0,13.535616
1913,0.0909090909090909,0,0.0909090909090909,24.815296
1914,0,0,0,15.791552
1915,0,0,0,18.047488
1916,0,0,0,20.303424
1917,0,0,0,20.303424
1918,0,0,0,18.047488
1919,0,0,0,24.815296
1920,0,0,0,11.27968
1921,0,0,0,22.55936
1922,0,0,0,24.815296
1923,0,0,0,22.55936
1924,0,0,0,20.303424
1925,0,0,0,27.071232
1926,0,0,0,4.511872
1927,0,0,0,24.815296
1928,0.181818181818182,0,0.636363636363636,24.815296
1929,0.0769230769230769,0,0.615384615384615,29.327168
1930,0,0,0,24.815296
1931,0,0,0.272727272727273,24.815296
1932,0,0,0,24.550966
1933,0,0,0,15.623342
1934,0,0,0,20.087154
1935,0,0,0,30.180618
1936,0,0,0,9.491643
1937,0,0,0,14.915439
1938,0,0,0,27.606384
1939,0,0,0,17.731536
1940,0,0,0,19.947978
1941,0,0,0,19.947978
1942,0,0,0,18.263616
1943,0,0,0,34.24428
1944,0,0,0,18.40738
1945,0,0,0.0714285714285714,25.770332
1946,0,0,0,18.40738
1947,0,0,0,22.088856
1948,0,0,0,18.40738
1949,0,0,0,7.362952
1950,0,0,0,23.929594
1951,0,0,0,14.725904
1952,0,0,0,23.929594
1953,0,0,0,25.770332
1954,0,0,0,22.088856
1955,0,0,0,16.566642
1956,0,0,0,27.61107
1957,0,0,0,12.885166
1958,0,0,0,18.40738
1959,0,0,0,18.40738
1960,0,0,0,25.770332
1961,0,0,0,20.248118
1962,0,0,0,23.929594
1963,0,0,0,20.248118
1964,0,0,0,18.40738
1965,0,0,0,20.248118
1966,0,0,0.0666666666666667,27.61107
1967,0,0,0,22.088856
1968,0,0,0,24.666928
1969,0,0,0,20.872016
1970,0,0,0,17.077104
1971,0,0,0,26.564384
1972,0,0,0,17.077104
1973,0,0,0,22.769472
1974,0,0,0,18.97456
1975,0,0,0,26.564384
1976,0,0,0,20.872016
1977,0,0,0,20.872016
1978,0,0,0,17.077104
1979,0,0,0,24.666928
1980,0,0,0,15.179648
1981,0,0,0,15.179648
1982,0,0,0,19.571949
1983,0,0,0,28.270593
1984,0,0,0,21.74661
1985,0,0,0,21.74661
1986,0,0,0,23.921271
1987,0,0,0,23.921271
1988,0,0,0,26.095932
1989,0,0,0,21.74661
1990,0,0,0,34.794576
1991,0,0,0,23.921271
1992,0,0,0,6.523983
1993,0,0,0,20.669172
1994,0,0,0,22.391603
1995,0,0,0,20.669172
1996,0,0,0,15.501879
1997,0.0555555555555556,0,0.388888888888889,31.003758
1998,0,0,0.5,20.669172
1999,0,0,0.333333333333333,13.853709
2000,0,0,0,16.932311
2001,0.0909090909090909,0,0.727272727272727,16.932311
2002,0,0,0,32.65518
2003,0,0,0,24.491385
2004,0,0,0.0555555555555556,48.98277
2005,0,0,0,16.77253
2006,0,0,0,15.095277
2007,0,0,0,25.158795
2008,0,0,0,20.127036
2009,0,0,0,50.89664
2010,0,0,0,32.93312
2011,0,0,0,26.94528
2012,0,0,0,39.169818
2013,0,0,0,43.52202
2014,0,0,0,28.109653
2015,0,0,0,40.886768
2016,0.1,0,0.1,24.82979
2017,0,0,0,12.414895
2018,0,0,0,22.71242
2019,0,0,0,18.169936
2020,0,0,0,8.522528
2021,0,0,0,10.65316
2022,0,0,0.4,38.032785
2023,0,0,0,25.35519
2024,0.125,0,0.25,14.772168
2025,0,0,0,24.004773
2026,0,0,0,16.618689
2027,0,0,0,12.925647
2028,0,0,0,18.46521
2029,0,0,0,21.85688
2030,0,0,0,9.333504
2031,0,0,0,9.333504
2032,0,0,0,8.856562
2033,0,0,0,7.246278
2034,0,0,0,8.856562
2035,0.454545454545455,0,0.909090909090909,17.033698
2036,0,0,0.125,12.388144
2037,0.0909090909090909,0,0.0909090909090909,17.033698
2038,0,0,0,16.591416
2039,0,0,0.0909090909090909,22.813197
2040,0,0,0.1,29.30122
2041,0,0,0.25,35.161464
2042,0,0,0,43.95183
2043,0,0,0.1,29.30122
2044,0,0,0,21.661092
2045,0,0,0,12.03394
2046,0,0,0,19.14411
2047,0,0,0,21.058521
2048,0,0,0,22.972932
2049,0,0,0,17.810646
2050,0,0,0,15.266268
2051,0,0,0,15.266268
2052,0,0,0,19.082835
2053,0,0,0,23.464674
2054,0,0,0,15.643116
2055,0,0,0.5,7.821558
2056,0,0,0,15.075658
2057,0,0,0,11.59666
2058,0,0,0,15.075658
2059,0,0,0.0909090909090909,23.649395
2060,0,0,0,25.79934
2061,0,0,0,21.682969
2062,0,0,0,19.055568
2063,0,0,0.142857142857143,19.055568
2064,0,0,0,22.986788
2065,0,0,0,13.034808
2066,0,0,0.625,13.034808
2067,0,0,0.0909090909090909,10.6821
2068,0,0,0,13.877383
2069,0,0,0.133333333333333,24.668565
2070,0,0,0,31.173288
2071,0,0,0,10.4128
2072,0.230769230769231,0,0.461538461538462,23.116158
2073,0,0,0.0714285714285714,23.704646
2074,0,0,0.916666666666667,20.318268
2075,0.5,0,0.916666666666667,20.318268
2076,0.153846153846154,0,0.769230769230769,22.011457
2077,0,0,0,17.867056
2078,0,0,0.125,17.867056
2079,1,0,1,15.327906
2080,0,0,0,17.08263
2081,0.1,0,0.8,18.9807
2082,0,0,0.7,18.9807
2083,0,0,0,25.342814
2084,0,0,0.846153846153846,23.532613
2085,0.0769230769230769,0,0.923076923076923,23.532613
2086,0,0,0.166666666666667,12.53826
2087,0,0,0,20.8971
2088,0,0,0.777777777777778,18.80739
2089,0.571428571428572,0,1,17.215233
2090,0.461538461538462,0,1,31.971147
2091,0.666666666666667,0,1,29.511828
2092,0.333333333333333,0,1,25.820433
2093,0,0,0.2,28.68937
2094,0.2,0,0.9,28.68937
2095,0.625,0,1,17.393072
2096,0.5,0,1,21.74134
2097,0.1,0,0.9,21.74134
2098,0.625,0,1,11.338616
2099,1,0,1,15.590597
2100,0.928571428571429,0,0.928571428571429,19.842578
2101,0.8,0,0.9,14.17327
2102,1,0.0769230769230769,1,18.425251
2103,0.769230769230769,0,1,19.038292
2104,0.1,0,0.5,17.68901
2105,0,0,0.1,17.68901
2106,1,0,1,15.920109
2107,0,0,0.75,14.151208
2108,0,0,0.4,23.51958
2109,0,0,0.5,23.51958
2110,0.384615384615385,0,0.769230769230769,30.575454
2111,0.7,0,1,50.3271
2112,0.1,0,0.9,50.3271
2113,0.384615384615385,0,1,23.23659
2114,1,0,1,16.08687
2115,0,0,0.545454545454545,31.758199
2116,0.5,0,1,28.87109
2117,0.125,0,1,23.096872
2118,0,0,0.181818181818182,9.083888
2119,0.0909090909090909,0,0.636363636363636,9.083888
2120,0,0,0,28.50342
2121,0,0,0,21.377565
2122,0.0833333333333333,0,0.0833333333333333,28.50342
2123,0,0,0,19.05083
2124,0,0,0.111111111111111,17.145747
2125,1,0,1,20.955913
2126,0,0,0,41.994918
2127,0,0,0.769230769230769,74.783215
2128,0.25,0,0.875,46.02044
2129,0,0,0.0909090909090909,40.354138
2130,0.222222222222222,0,0.444444444444444,33.017022
2131,0,0,0,4.685646
2132,0,0,0,8.032536
2133,0,0,0,7.363158
2134,0,0,0,7.363158
2135,0,0,0,2.008134
2136,0,0,0,8.032536
2137,0,0,0,11.379426
2138,0,0,0,8.701914
2139,0,0,0,7.363158
2140,0,0,0,4.685646
2141,0,0,0,8.032536
2142,0,0,0,8.701914
2143,0,0,0,3.34689
2144,0,0,0,6.024402
2145,0,0,0,6.024402
2146,0,0,0,4.016268
2147,0,0,0,5.355024
2148,0,0,0,7.363158
2149,0,0,0.0833333333333333,8.032536
2150,0,0,0,10.710048
2151,0,0,0,4.016268
2152,0,0,0,6.024402
2153,0,0,0,6.024402
2154,0,0,0,8.032536
2155,0,0,0,8.032536
2156,0,0,0,6.024402
2157,0,0,0,6.69378
2158,0,0,0,7.363158
2159,0,0,0,8.701914
2160,0,0,0,10.04067
2161,0,0,0,11.379426
2162,0,0,0,8.701914
2163,0,0,0,6.024402
2164,0,0,0,8.701914
2165,0,0,0,6.024402
2166,0,0,0,7.363158
2167,0,0,0,10.04067
2168,0,0,0,8.701914
2169,0,0,0,11.379426
2170,0,0,0,5.355024
2171,0,0,0,8.032536
2172,0,0,0,6.024402
2173,0,0,0,8.032536
2174,0,0,0,5.355024
2175,0,0,0,7.363158
2176,0,0,0,6.024402
2177,0,0,0,8.032536
2178,0,0,0,8.701914
2179,0,0,0,8.701914
2180,0,0,0,7.363158
2181,0,0,0,6.024402
2182,0,0,0,8.701914
2183,0,0,0,8.032536
2184,0,0,0,8.032536
2185,0,0,0,8.032536
2186,0,0,0,8.032536
2187,0,0,0,6.024402
2188,0,0,0,7.363158
2189,0,0,0,6.69378
2190,0,0,0,8.032536
2191,0,0,0,6.69378
2192,0,0,0,6.69378
2193,0,0,0,8.032536
2194,0,0,0,6.024402
2195,0,0,0,8.701914
2196,0,0,0,7.363158
2197,0,0,0,5.547834
2198,0,0,0,6.16426
2199,0,0,0,8.013538
2200,0,0,0,6.16426
2201,0,0,0,6.16426
2202,0,0,0,4.931408
2203,0,0,0.272727272727273,6.780686
2204,0,0,0,8.235297
2205,0,0,0,10.065363
2206,0,0,0,9.15033
2207,0,0,0,13.725495
2208,0,0,0,11.895429
2209,0,0,0,9.15033
2210,0,0,0,11.895429
2211,0,0,0,12.810462
2212,0,0,0,11.895429
2213,0,0,0.2,9.15033
2214,0,0,0,10.065363
2215,0,0,0,9.15033
2216,0,0,0,10.980396
2217,0,0,0,10.980396
2218,0,0,0,11.549395
2219,0,0,0,11.549395
2220,0,0,0,10.49945
2221,0,0,0,6.29967
2222,0,0,0,13.649285
2223,0,0,0,10.49945
2224,0,0,0,10.49945
2225,0,0,0,15.749175
2226,0,0,0,12.59934
2227,0,0,0,6.57757
2228,0,0,0.0714285714285714,9.208598
2229,0,0,0,6.57757
2230,0,0,0,5.919813
2231,0,0,0,6.422779
2232,0,0,0,4.087223
2233,0,0,0,2.919445
2234,0,0,0,5.83889
2235,0,0,0,6.422779
2236,0,0,0,4.543767
2237,0,0,0,6.058356
2238,0,0,0,5.04863
2239,0,0,0,6.058356
2240,0,0,0,4.543767
2241,0,0,0,4.543767
2242,0,0,0.0909090909090909,5.553493
2243,0,0,0,4.038904
2244,0,0,0,5.04863
2245,0,0,0,4.543767
2246,0,0,0,5.04863
2247,0,0,0,2.725217
2248,0,0,0,2.229723
2249,0,0,0,2.47747
2250,0,0,0,3.468458
2251,0,0,0,2.47747
2252,0,0,0,2.47747
2253,0,0,0,2.47747
2254,0,0,0,2.229723
2255,0,0,0,2.725217
2256,0,0,0,1.734229
2257,0,0,0,3.220711
2258,0,0,0,7.910513
2259,0,0,0.0769230769230769,7.910513
2260,0,0,0.230769230769231,7.910513
2261,0.133333333333333,0,0.266666666666667,9.127515
2262,0,0,0.642857142857143,8.519014
2263,0,0,0.1,6.26736
2264,0,0,0,7.520832
2265,0,0,0.1,1.93456
2266,0,0,0.125,1.547648
2267,0,0,0.117647058823529,3.288752
2268,0,0,0.285714285714286,1.354192
2269,0.3,0,0.5,1.93456
2270,0,0,0.6,1.93456
2271,0,0,0.555555555555555,1.741104
2272,0.0714285714285714,0,0.857142857142857,8.030386
2273,0,0,0.272727272727273,6.309589
2274,0,0,0.1,5.73599
2275,0.0833333333333333,0,1,6.883188
2276,0.6,0,1,5.73599
2277,0.181818181818182,0,0.909090909090909,6.309589
2278,0.1,0,0.9,5.73599
2279,0,0,0.4,5.73599
2280,0.142857142857143,0,0.928571428571428,8.030386
2281,0.3,0,1,5.73599
2282,0.5,0,1,3.441594
2283,0,0,0.909090909090909,8.535219
2284,0.363636363636364,0,1,8.535219
2285,0.0833333333333333,0,0.666666666666667,9.311148
2286,0.0666666666666667,0,0.666666666666667,11.638935
2287,0,0,0.8,7.75929
2288,0.0909090909090909,0,0.909090909090909,8.535219
2289,0.222222222222222,0,0.777777777777778,3.241926
2290,0.0666666666666667,0,0.333333333333333,5.40321
2291,0,0,0.636363636363636,3.962354
2292,0.0909090909090909,0,0.727272727272727,3.962354
2293,0.5,0,0.875,2.881712
2294,0,0,0.666666666666667,3.241926
2295,0.75,0,1,2.881712
2296,0.444444444444444,0,0.888888888888889,3.241926
2297,0,0,0.4,3.60214
2298,0.285714285714286,0,1,2.521498
2299,0.0833333333333333,0,0.333333333333333,7.47294
2300,0.0833333333333333,0,0.5,7.47294
2301,0.222222222222222,0,0.666666666666667,5.604705
2302,0,0,0.363636363636364,6.850195
2303,0,0,0.636363636363636,6.850195
2304,0,0,0.75,4.98196
2305,0.181818181818182,0,0.636363636363636,6.850195
2306,0,0,0.692307692307692,8.095685
2307,0.0714285714285714,0,0.5,8.71843
2308,0,0,0,22.999416
2309,0,0,0,22.999416
2310,0,0,0.555555555555556,18.817704
2311,0,0,0,4.030565
2312,0,0,0,7.485335
2313,0,0,0,6.333745
2314,0,0,0,5.182155
2315,0,0,0.166666666666667,3.45477
2316,0,0,0,6.90954
2317,0.1,0,0.7,5.75795
2318,0,0,0,4.030565
2319,0,0,0,9.788515
2320,0,0,0,8.06113
2321,0,0,0,5.182155
2322,0,0,0,9.21272
2323,0,0,0,3.45477
2324,0,0,0,8.636925
2325,0,0,0,8.636925
2326,0,0,0,7.485335
2327,0,0,0,4.030565
2328,0,0,0,4.030565
2329,0,0,0,2.878975
2330,0,0,0,3.45477
2331,0,0,0,2.878975
2332,0,0,0,4.60636
2333,0,0,0,5.182155
2334,0,0,0,8.636925
2335,0,0,0,5.75795
2336,0,0,0,5.182155
2337,0,0,0,8.636925
2338,0,0,0,3.45477
2339,0,0,0,8.636925
2340,0,0,0,5.182155
2341,0,0,0,6.333745
2342,0,0,0,6.90954
2343,0,0,0.0625,9.21272
2344,0,0,0,2.878975
2345,0,0,0,6.333745
2346,0,0,0,2.878975
2347,0,0,0,2.30318
2348,0,0,0,6.333745
2349,0,0,0,4.030565
2350,0,0,0,5.75795
2351,0,0,0,6.333745
2352,0,0,0,4.030565
2353,0,0,0,7.485335
2354,0,0,0,9.788515
2355,0,0,0,3.45477
2356,0,0,0,2.878975
2357,0,0,0,6.333745
2358,0,0,0,2.30318
2359,0,0,0,4.030565
2360,0,0,0,5.182155
2361,0,0,0,5.182155
2362,0,0,0,8.636925
2363,0,0,0,7.485335
2364,0,0,0,5.182155
2365,0,0,0,6.90954
2366,0,0,0,9.21272
2367,0,0,0,7.485335
2368,0,0,0,5.75795
2369,0,0,0,4.030565
2370,0,0,0,6.90954
2371,0,0,0,8.06113
2372,0,0,0,7.485335
2373,0,0,0,4.60636
2374,0,0,0,2.878975
2375,0,0,0,7.485335
2376,0,0,0,6.90954
2377,0,0,0,7.485335
2378,0,0,0,5.75795
2379,0,0,0,5.75795
2380,0,0,0,6.90954
2381,0,0,0,6.333745
2382,0,0,0,5.75795
2383,0,0,0,2.878975
2384,0,0,0,1.727385
2385,0,0,0,3.45477
2386,0,0,0,7.485335
2387,0,0,0,7.485335
2388,0,0,0,6.333745
2389,0,0,0,6.333745
2390,0,0,0,3.559591
2391,0,0,0.133333333333333,7.627695
2392,0,0,0,5.593643
2393,0,0,0,4.068104
2394,0,0,0,4.576617
2395,0,0,0,6.102156
2396,0,0,0,6.102156
2397,0,0,0,4.068104
2398,0,0,0,5.08513
2399,0,0,0,3.559591
2400,0,0,0,6.610669
2401,0,0,0,5.593643
2402,0,0,0,5.08513
2403,0,0,0,7.627695
2404,0,0,0,4.576617
2405,0,0,0,6.102156
2406,0,0,0,6.102156
2407,0,0,0,4.068104
2408,0,0,0.222222222222222,4.576617
2409,0,0,0,3.559591
2410,0,0,0,5.08513
2411,0,0,0,5.593643
2412,0,0,0,6.102156
2413,0,0,0,5.08513
2414,0,0,0,6.102156
2415,0,0,0,6.102156
2416,0,0,0,3.559591
2417,0,0,0,5.593643
2418,0,0,0,6.610669
2419,0,0,0,5.08513
2420,0,0,0,4.576617
2421,0,0,0,6.102156
2422,0,0,0,3.559591
2423,0.222222222222222,0,0.666666666666667,4.576617
2424,0,0,0,6.102156
2425,0,0,0,5.593643
2426,0,0,0,5.593643
2427,0,0,0,4.445454
2428,0,0,0,2.393706
2429,0,0,0,3.761538
2430,0,0,0,2.735664
2431,0,0,0,3.41958
2432,0,0,0,2.051748
2433,0,0,0,2.051748
2434,0,0,0,4.103496
2435,0,0,0,3.761538
2436,0,0,0,2.735664
2437,0,0,0,5.12937
2438,0,0,0,3.41958
2439,0,0,0,3.077622
2440,0,0,0,3.41958
2441,0,0,0,5.50949
2442,0,0,0,4.958541
2443,0,0,0,6.060439
2444,0,0,0,6.611388
2445,0,0,0,5.50949
2446,0,0,0,4.958541
2447,0,0,0,3.856643
2448,0,0,0,5.50949
2449,0,0,0,3.856643
2450,0,0,0,4.958541
2451,0,0,0,4.407592
2452,0,0,0,8.73093
2453,0,0,0,8.73093
2454,0,0,0,10.477116
2455,0,0,0,7.857837
2456,0,0,0,5.238558
2457,0,0,0,13.096395
2458,0,0,0,4.810446
2459,0,0,0.333333333333333,4.810446
2460,0,0,0.0909090909090909,5.879434
2461,0.285714285714286,0,0.714285714285714,3.741458
2462,0,0,0.181818181818182,5.879434
2463,0,0,0,5.34494
2464,0,0,0,4.810446
2465,0,0,0.142857142857143,3.741458
2466,0,0,0.428571428571429,7.482916
2467,0.0909090909090909,0,0.818181818181818,5.879434
2468,0.0714285714285714,0,0.642857142857143,7.482916
2469,0,0,0.363636363636364,5.879434
2470,0,0,0,5.34494
2471,0.0555555555555556,0,0.333333333333333,9.620892
2472,0,0,0.111111111111111,4.810446
2473,0.0769230769230769,0,0.230769230769231,6.004375
2474,0.222222222222222,0,0.888888888888889,4.156875
2475,0.1,0,0.4,9.10337
2476,0,0,0.5,9.10337
2477,0,0,0.75,7.282696
2478,0,0,0.666666666666667,8.193033
2479,0.181818181818182,0,0.909090909090909,10.013707
2480,0,0,0,5.400969
2481,0.777777777777778,0,1,6.944103
2482,0.0909090909090909,0,0.909090909090909,8.487237
2483,0.111111111111111,0,0.777777777777778,6.944103
2484,0.111111111111111,0,0.888888888888889,6.944103
2485,0.125,0,0.75,6.172536
2486,0.1,0,1,7.71567
2487,0,0,0.181818181818182,8.487237
2488,0.25,0,0.875,3.445328
2489,0.0833333333333333,0,0.833333333333333,5.167992
2490,0,0,0.625,3.445328
2491,0.0909090909090909,0,0.727272727272727,4.737326
2492,0.2,0,0.8,4.30666
2493,0.5,0,1,4.30666
2494,0,0,0.363636363636364,4.737326
2495,0.0833333333333333,0,0.666666666666667,5.167992
2496,0.2,0,1,4.30666
2497,0,0,0.615384615384615,5.598658
2498,0.6,0,1,4.30666
2499,0,0,0.75,5.167992
2500,0,0,0.583333333333333,5.167992
2501,0,0,0,4.153424
2502,0,0,0,4.531008
2503,0,0,0,5.66376
2504,0,0,0,4.153424
2505,0,0,0,3.398256
2506,0,0,0,3.77584
2507,0,0,0,3.020672
2508,0,0,0,4.908592
2509,0,0,0,4.531008
2510,0,0,0,3.77584
2511,0,0,0,5.66376
2512,0,0,0,4.908592
2513,0,0,0,4.531008
2514,0,0,0,3.398256
2515,0,0,0,4.531008
2516,0,0,0,3.020672
2517,0,0,0,4.908592
2518,0,0,0,4.153424
2519,0,0,0,3.77584
2520,0,0,0,4.153424
2521,0,0,0,5.66376
2522,0,0,0,5.286176
2523,0,0,0,4.153424
2524,0,0,0,5.66376
2525,0,0,0,4.908592
2526,0,0,0,5.66376
2527,0,0,0,6.041344
2528,0,0,0,3.77584
2529,0,0,0,5.66376
2530,0,0,0,6.418928
2531,0,0,0,4.531008
2532,0,0,0,4.531008
2533,0,0,0,3.398256
2534,0,0,0,5.66376
2535,0,0,0,4.531008
2536,0,0,0,3.77584
2537,0,0,0,4.908592
2538,0,0,0,4.908592
2539,0,0,0,3.77584
2540,0,0,0,6.041344
2541,0,0,0,5.66376
2542,0,0,0,4.153424
2543,0,0,0,4.153424
2544,0,0,0,4.153424
2545,0,0,0,4.908592
2546,0,0,0,3.398256
2547,0,0,0,5.286176
2548,0,0,0,5.286176
2549,0,0,0,3.020672
2550,0,0,0,4.153424
2551,0,0,0,4.153424
2552,0,0,0,4.153424
2553,0,0,0,3.77584
2554,0,0,0,3.398256
2555,0,0,0,6.041344
2556,0,0,0,4.153424
2557,0,0,0,4.531008
2558,0,0,0,4.531008
2559,0,0,0,2.265504
2560,0,0,0,4.153424
2561,0,0,0,3.020672
2562,0,0,0,3.398256
2563,0,0,0,4.153424
2564,0,0,0,4.153424
2565,0,0,0,3.398256
2566,0,0,0,2.643088
2567,0,0,0,3.77584
2568,0,0,0,3.398256
2569,0,0,0,3.398256
2570,0,0,0,2.265504
2571,0,0,0,4.531008
2572,0,0,0,1.88792
2573,0,0,0,1.510336
2574,0,0,0,1.132752
2575,0,0,0,3.020672
2576,0,0,0,2.643088
2577,0,0,0,5.286176
2578,0,0,0,3.020672
2579,0,0,0,3.398256
2580,0,0,0,1.88792
2581,0,0,0,3.398256
2582,0,0,0,2.643088
2583,0,0,0,4.153424
2584,0,0,0,3.020672
2585,0,0,0,3.77584
2586,0,0,0,3.020672
2587,0,0,0,3.77584
2588,0,0,0,4.153424
2589,0,0,0,5.66376
2590,0,0,0,4.153424
2591,0,0,0,4.908592
2592,0,0,0,4.153424
2593,0,0,0,4.531008
2594,0,0,0,3.77584
2595,0,0,0,5.286176
2596,0,0,0,4.531008
2597,0,0,0,4.153424
2598,0,0,0,3.286584
2599,0,0,0,3.286584
2600,0,0,0,4.016936
2601,0,0,0,3.286584
2602,0,0,0,2.191056
2603,0,0,0,5.112464
2604,0,0,0,3.286584
2605,0.0833333333333333,0,0.0833333333333333,4.382112
2606,0,0,0.416666666666667,4.382112
2607,0,0,0,3.286584
2608,0,0,0.285714285714286,2.556232
2609,0,0,0,3.65176
2610,0,0,0,3.65176
2611,0,0,0,4.747288
2612,0,0,0,4.747288
2613,0,0,0,2.556232
2614,0,0,0,3.286584
