"OBJECTID","DHSCC","P20HC.0","ExtremeHC.0","NP20HC.0","RequestYear.0","P20HC.1","ExtremeHC.1","NP20HC.1","RequestYear.1","P20growthrate","ext.growthrate","NP20growthrate"
3607,"ZM",0.597501661401013,0.632490785457487,0.170145128661167,2005,0.785544381495754,0.685989888976577,0.159844621983856,2013,0.0393393718048042,0.0105730993931384,-0.00756744165874964
3608,"ZM",0.12837280393558,0.145806817358383,0.0340755716900241,2005,0.398764759732209,0.281259595956108,0.0367817103539475,2013,0.263287810489361,0.116123495673724,0.00992697455137515
3609,"ZM",0.802754322708013,0.817329392329065,0.438659949821509,2005,0.887830257849693,0.810691033025436,0.327693455941328,2013,0.0132475049861278,-0.00101525152617967,-0.0316208756707027
3610,"ZM",0.623236155071174,0.73584176431777,0.0863743942513514,2005,0.936700827027317,0.881749422544324,0.2958850356176,2013,0.0628703641078768,0.0247858414169097,0.303201317911081
3611,"ZM",0.0811288025670517,0.0930783874602842,0.0185419330406272,2005,0.260387132725771,0.109276436313845,0.0116467516743244,2013,0.276194034188052,0.0217532357611912,-0.0464837009657702
3612,"ZM",0.835981236028963,0.848784577001822,0.363064717914244,2005,0.88724180639343,0.831327456990013,0.384968359008775,2013,0.00766473100041731,-0.00257089968479883,0.00754123163645757
3613,"ZM",0.803344404294525,0.832665262579009,0.22090659587379,2005,0.865041420227841,0.806979940448632,0.278412250000909,2013,0.00960002578027189,-0.00385588952798713,0.032539575097145
3614,"ZM",0.767730561023448,0.810880587162652,0.185082666395066,2005,0.927920938530731,0.870692229602371,0.439030103313655,2013,0.0260818029201767,0.00922016807816997,0.171509467812972
3615,"ZM",0.552222678314411,0.577823554791918,0.20261172342776,2005,0.777203148299911,0.676705219886737,0.122212516487568,2013,0.0509261206620997,0.0213909731341836,-0.0496017737646222
3616,"ZM",0.88684550301269,0.900694171125087,0.411150163793128,2005,0.91765553801784,0.874210647558724,0.455900303238392,2013,0.00434264408238038,-0.00367543229646996,0.013605168921865
3700,"KE",0.1302700559407,0.210280317613147,0.0163901091818924,2002,0.33361959067392,0.168533516023861,0.0852397318442037,2013,0.141907679442456,-0.0180481170274155,0.381880104409529
3701,"KE",0.338422586063809,0.382085399537237,0.265611722687269,2002,0.570608456532596,0.466660407732948,0.35178377315498,2013,0.0623711515586418,0.0201228236357974,0.0294935129012186
3702,"KE",0.321275634231602,0.416407718430565,0.163788292486485,2002,0.611524333617915,0.465012238730937,0.291394609646548,2013,0.0821296188920891,0.0106112172253503,0.0708266391398872
3703,"KE",0,0,0,2002,0.0364719885891603,0.0182393034479363,0.00747499195340658,2013,,,
3704,"KE",0.819415640308323,0.852715055719584,0.743464635984188,2002,0.769591159732057,0.70188008714685,0.635360624430806,2013,-0.00552771757261269,-0.0160807174428006,-0.0132187019237763
3705,"KE",0.529589782782477,0.624296342219803,0.293269855300181,2002,0.638144724937858,0.389947155352849,0.179100272643207,2013,0.0186344816797344,-0.0341255748153312,-0.035390793773169
3706,"KE",0.381653015516982,0.433229670700258,0.264805878282573,2002,0.549355396845326,0.393366151059305,0.250150486801931,2013,0.0399464183695703,-0.00836497723052558,-0.00503126412851135
3707,"KE",0.495830130570885,0.631625756433501,0.273538102672348,2002,0.637582344044333,0.412571295017003,0.172140514308293,2013,0.0259898785222779,-0.0315282297216627,-0.0336990075184955
3806,"GH",0.641304325897305,0.653580761104711,0.625610887266232,2002,0.675327336254154,0.603936645806673,0.668790271884702,2013,0.00482298468391597,-0.0069051931441533,0.00627450493841659
3807,"GH",0.18948656904823,0.284133379828198,0.143178465336522,2002,0.250519100538441,0.093200497051757,0.2222419017621,2013,0.0292812940860381,-0.0610893898082427,0.0502001827768199
3808,"GH",0.678979273410833,0.705949363556265,0.66000024024248,2002,0.620630285863183,0.493672832547905,0.60824027081592,2013,-0.00781239372267726,-0.0273360490872763,-0.00712946977765062
3809,"GH",0.607947451612952,0.643178254402107,0.592181878361203,2002,0.508364699170777,0.397232745719586,0.487260421697665,2013,-0.0148910526242435,-0.0347628086840192,-0.0161070687751135
3810,"GH",0.266542080949014,0.401283563142205,0.229448244954452,2002,0.278669728848317,0.133898666615555,0.252598952360182,2013,0.00413635791191283,-0.0605749153434552,0.00917248142200915
3811,"GH",0.28425565256952,0.384539771693958,0.234858403835776,2002,0.180176078503644,0.0675536984005187,0.165804162176284,2013,-0.033286161154597,-0.0749387134313988,-0.0267295452500424
3812,"GH",0.198729769753823,0.330850619383638,0.148034988819564,2002,0.253913091823608,0.0877416024896064,0.232793488849189,2013,0.0252436544807662,-0.0667999949911299,0.0520506553616401
3813,"GH",0.00899304459302836,0.0187116240819507,0.00746993055669387,2002,0.0210436619410451,0.00444302531916699,0.0160023122020559,2013,0.121817550960526,-0.0693229693152332,0.10383912578333
3814,"GH",0.142522621045689,0.212600035654179,0.100429472721317,2002,0.100059833260941,0.0442759980052339,0.0934392489933963,2013,-0.0270851981717315,-0.0719764001625293,-0.00632757364085531
3815,"GH",0.181798859348903,0.293149225592961,0.11122863143759,2002,0.262668408079841,0.117819462473436,0.236031145716658,2013,0.0404390719704612,-0.054371862461045,0.102003260937765
3906,"LS",0.579094610063149,0.666395317091017,0.0964096555326927,2002,0.805155004384032,0.704604014045144,0.267307696099561,2013,0.0354880611581259,0.00521239843053429,0.161147609336812
3907,"LS",0.472085252054337,0.564119432378051,0.0977953489589846,2002,0.648209062774491,0.5130438776062,0.109335478390865,2013,0.0339160256549829,-0.00823093831817292,0.0107275313886913
3908,"LS",0.554294579796007,0.630214420590412,0.159422792440645,2002,0.680906077145398,0.535024114470909,0.0959980868677289,2013,0.0207653773683082,-0.0137313014585971,-0.0361672395555187
3909,"LS",0.876534229953177,0.897753373324417,0.499567052622732,2002,0.910341949001942,0.856629767852939,0.539227579762381,2013,0.00350634225043032,-0.0041642946708986,0.00721725431713717
3910,"LS",0.930746295574638,0.945878970136388,0.547409739609557,2002,0.928749473902732,0.893943905182579,0.575024874361346,2013,-0.000195036223902934,-0.00499151550073533,0.00458608353846193
3911,"LS",0.343934237007775,0.392149472448978,0.106962239509434,2002,0.461806275454969,0.314139644026774,0.0639763003809586,2013,0.0311560720213896,-0.0180844373946198,-0.0365345066255697
3912,"LS",0.470812177978503,0.541405293233316,0.094306939497455,2002,0.598050467840747,0.469987879713153,0.120675952869177,2013,0.0245684325963465,-0.0119919258628281,0.025418946331702
3913,"LS",0.65517505800791,0.701795716535766,0.2822257127498,2002,0.812434164863851,0.734647730008239,0.331150650208292,2013,0.0218205535554386,0.00425557838121061,0.0157594485059504
3914,"LS",0.812899680604552,0.853348879481336,0.378479525652302,2002,0.82870055307805,0.74908834854691,0.348645505993905,2013,0.00176706054438102,-0.0111070985300979,-0.00716599821518583
3915,"LS",0.815902025788979,0.850167631329046,0.324324963070539,2002,0.81406989860359,0.712030493187759,0.250170185401335,2013,-0.000204138501424174,-0.0147711124094155,-0.0207857679552308
3947,"EG",0.0655135035879373,0.108643273284027,0.204650789664302,1999,0.0626695530964032,0.0169293659092839,0.156302570537263,2013,-0.00310072442624287,-0.0602981959755935,-0.0168748150399264
3948,"EG",0.00150919720856777,0.0102905443020996,0.177309906792698,1999,0.0944030155135422,0.0221642851196004,0.188002325923935,2013,4.39655778476192,0.0824178312836334,0.00430739735570829
3950,"EG",0.0188071336102616,0.058170308479268,0.347508582794883,1999,0.119471048381749,0.0297918302144835,0.306089613896553,2013,0.382316613235077,-0.0348465431035622,-0.00851345240068051
3951,"EG",0,0.00137809862263311,0.0230086704549325,1999,0.00236274756468348,0.001340450334737,0.00421997840191669,2013,,-0.00195135774536418,-0.0583279870510975
3952,"BD",0.171833653301586,0.310267651028486,0.16400317446597,1999,0.479756910814947,0.162799078151881,0.207856631629732,2013,0.12799889876757,-0.0339496220642705,0.0190995680883091
3953,"BD",0.192001219783804,0.331385479389411,0.189031797380044,1999,0.292608750689365,0.108584572881138,0.136633286853813,2013,0.0374281591316548,-0.0480236807424375,-0.0197995829471425
3954,"BD",0.196965758765889,0.35988077765252,0.187002253921406,1999,0.305822142520536,0.146243881028795,0.165462178189547,2013,0.0394761811961267,-0.0424023156496566,-0.00822758445808128
3955,"BD",0.18828233632848,0.376942649304492,0.171643601441271,1999,0.431406793996779,0.209007700484426,0.240585050514751,2013,0.0922339983093041,-0.0318227547593263,0.0286896171962412
3956,"BD",0.161569613644634,0.30491574288958,0.151828648723927,1999,0.371368761200512,0.156108337869853,0.182070998021486,2013,0.0927504439653415,-0.0348591393078745,0.0142276693175106
3957,"BD",0.325270793766061,0.527979987988633,0.31792196500537,1999,0.555283046640151,0.26111273630403,0.320497961164107,2013,0.050510057923245,-0.03610353987377,0.000578757512463586
3958,"BD",0.266436060627691,0.44973402662433,0.25880191176586,1999,0.494729103054959,0.232849544646878,0.286330165617151,2013,0.0612028486280929,-0.0344464679022734,0.00759771762543887
3989,"RW",0.189539399805159,0.21426108925165,0.0425665272355402,2005,0.22228805176606,0.162828224739885,0.0487809586535034,2013,0.0215975227278379,-0.0300059524873398,0.0182491731812416
3990,"RW",0.652267501165165,0.689047957373938,0.188069583463483,2005,0.807488176344507,0.661916000831069,0.263551301816178,2013,0.0297463607534613,-0.00492200075707942,0.0501687440378627
3991,"RW",0.65451568453213,0.685150321782357,0.176424086595609,2005,0.819262704012785,0.699223311479123,0.251220203561476,2013,0.0314635354381199,0.00256750038082093,0.0529945474064653
3992,"RW",0.720523900563314,0.767779921687747,0.239784375252526,2005,0.804018268840898,0.647508627812047,0.191455871556283,2013,0.014485010180146,-0.0195810170464144,-0.0251937306409906
3993,"RW",0.708938875834204,0.743502310934317,0.141357442810061,2005,0.779819164868861,0.614717754847173,0.170210129687702,2013,0.0124976023058499,-0.0216516738067209,0.0255139438575668
4085,"ZW",0.00317667562815581,0.0190600537689348,0.177893835176725,1999,0.315105761216595,0.148273297979479,0.214245000489882,2013,7.01382563996238,0.484233547056047,0.01459585041552
4086,"ZW",0.0111403351863654,0.0684334875733874,0.261002138651989,1999,0.445637599604983,0.237205454600654,0.319160892484596,2013,2.78586939870789,0.176158499726027,0.0159163320415091
4087,"ZW",0.00173512753671945,0.0242917855140723,0.170042498598506,1999,0.24374408791063,0.101539761615205,0.148134811148061,2013,9.96258427498937,0.227143145795352,-0.00920261011680223
4088,"ZW",0.015148584347704,0.0589111613521823,0.299605334876813,1999,0.326408750231307,0.183028573248254,0.233510513642934,2013,1.46765324609726,0.150489809021895,-0.0157575921053072
4089,"ZW",0.00141704536228817,0.0559732918103828,0.246792051303139,1999,0.557488819383068,0.378200293085326,0.453410965772374,2013,28.0297395461772,0.411199942550319,0.0598013340086529
4090,"ZW",0.0016530634317303,0.0628164104057514,0.317388178892218,1999,0.291103802694043,0.143061450034421,0.201055155504853,2013,12.5071140088132,0.0912466743623444,-0.0261808795133101
4091,"ZW",0.0372066975953988,0.126502771824356,0.29765358076319,1999,0.321804640512319,0.200403053534386,0.232936206053028,2013,0.546364654964155,0.041727082138924,-0.0155303679206606
4092,"ZW",0.0184767824824566,0.12625801363012,0.406489214614046,1999,0.398873268098832,0.265179812081452,0.304754911005616,2013,1.47055785117487,0.0785929171413741,-0.0178768235681981
4093,"ZW",0,0,0,1999,0.000805266545031289,0,0,2013,,,
4094,"ZW",0,0,0,1999,0,0,0,2013,,,
4197,"TZ",0.878285811411405,0.912918517638635,0.22551385700298,1999,0.848750909031995,0.630521126292724,0.328310708125856,2013,-0.00240199244577728,-0.0220953369323352,0.0325595611757265
4198,"TZ",0.661858272607991,0.750661414130868,0.0899104509628701,1999,0.525930053155509,0.370622207254589,0.210230088217042,2013,-0.0146695432151389,-0.0361623191535025,0.0955868835250147
4199,"TZ",0.490650332745556,0.701119382120727,0.0291958728343854,1999,0.434023522131945,0.139061572133976,0.0219490957414461,2013,-0.0082436960025135,-0.0572612702649719,-0.01772945574007
4200,"TZ",0.779879876428236,0.885576721301448,0.159882205380215,1999,0.597646147197404,0.399899751273498,0.125101795221322,2013,-0.0166906408775086,-0.0391735818144262,-0.0155384084516571
4201,"TZ",0.830672763596684,0.911194728862837,0.145179623870724,1999,0.690360149179804,0.465216759825442,0.158673687994989,2013,-0.0120653162598116,-0.0349602211337551,0.00663909781182554
4202,"TZ",0.901188685351668,0.983926012976358,0.247086997773887,1999,0.697978065959012,0.438701979886728,0.119765181085372,2013,-0.0161065540194487,-0.0395807949769615,-0.0368065319490161
4203,"TZ",0.11449871316912,0.182600627707335,0,1999,0.0204938903494593,0.00268499293388264,0.00191482966417323,2013,-0.0586437176065596,-0.0703782726866064,
4204,"TZ",0.8952441674232,0.976090681777436,0.141166784071608,1999,0.826796659486604,0.599931241161161,0.225173492016146,2013,-0.00546120029335608,-0.0275266755171397,0.042506310378593
4205,"TZ",0.949054788057476,0.994727217815686,0.125759562833022,1999,0.811205203767624,0.629406195614438,0.251842293641138,2013,-0.0103749530604025,-0.0262326779254729,0.0716121234883302
4206,"TZ",0.855770153965418,0.963884625801006,0.200812036954728,1999,0.723314217082918,0.480410661234027,0.206357538358654,2013,-0.0110557003009623,-0.0358277886040861,0.00197252739001338
4207,"TZ",0.898083026782714,1,0.0990070716861809,1999,0.605854618520385,0.36720874057135,0.101811025333815,2013,-0.0232422360856773,-0.045199375673475,0.00202291008098172
4208,"TZ",0.735057203351997,0.842884757334474,0.182173081736302,1999,0.697877846189363,0.448374394691826,0.163082762925204,2013,-0.00361287306164638,-0.0334319862497523,-0.00748515745463719
4209,"TZ",0.919959529722579,0.955100541575708,0.577299441313124,1999,0.834534964801918,0.683002171286962,0.36564249120219,2013,-0.00663263376273747,-0.0203492690368525,-0.0261880620306235
4210,"TZ",0.838570730842705,0.969284351686066,0.460864642083147,1999,0.801668527631209,0.688387610409031,0.446619471605493,2013,-0.00314329079350908,-0.0206998626496532,-0.00220783302528054
4211,"TZ",0.7953630999488,0.926263933185519,0.0974802708469404,1999,0.807155541257969,0.554500434120101,0.306418995115124,2013,0.00105903484386367,-0.0286684331497244,0.153099642224199
4212,"TZ",0.795559937778756,0.828705519806668,0.144509045115307,1999,0.830975625798766,0.656539155350189,0.240835162496859,2013,0.0031797629333778,-0.014839526426765,0.0476125003132853
4213,"TZ",0.876904355003413,0.947244723572891,0.226880759764184,1999,0.722447445988676,0.570329894295459,0.332241510824174,2013,-0.0125813451549714,-0.0284218926065722,0.0331705867905179
4214,"TZ",0.942317858571471,0.995697369042498,0.275210635717949,1999,0.844392067370031,0.616629197891757,0.162854576182126,2013,-0.00742286618884117,-0.0271933006766668,-0.0291610562326242
4215,"TZ",0.710272237949102,0.78226063480603,0.267425232802096,1999,0.673584428791049,0.459783779475556,0.21260947312664,2013,-0.00368951179138109,-0.029445507124036,-0.0146411442344607
4216,"TZ",0.828224230112823,0.911534244597509,0.0940746017847567,1999,0.718496450843126,0.461598159940329,0.237300146874358,2013,-0.00946325672963759,-0.0352573608196343,0.108747694741625
4217,"TZ",0.950380203341358,0.98642260620156,0.340154076396646,1999,0.87673424600355,0.674539627960654,0.357417230763288,2013,-0.00553507481072776,-0.0225839872774409,0.00362507034407039
4218,"TZ",0.837649131348386,0.837649131348386,0.331087596242424,1999,0.733034340027645,0.378624014233683,0.101200667764525,2013,-0.00892078176253821,-0.0391422937579569,-0.049595620849702
4219,"TZ",0.894736842105263,1,0.421052631578947,1999,0.740519960479156,0.513520444141932,0.294424703823619,2013,-0.0123114317264539,-0.0347485397041477,-0.0214815234584933
4220,"TZ",0.962599536438422,1,0.0461595217863144,1999,0.90075044277747,0.724980867340358,0.366443662531601,2013,-0.00458943957182793,-0.019644223761403,0.495616889849282
4221,"TZ",0.938992392028208,0.991324060295376,0.540232444345701,1999,0.802826446525546,0.578782854613093,0.226833954304148,2013,-0.0103580593911603,-0.0297251223464967,-0.0414369900694352
4222,"TZ",0.846919597778538,0.940728176583399,0.24424943897278,1999,0.612768830693912,0.123859832885815,0.0183552303261083,2013,-0.0197481022231965,-0.0620240153191255,-0.0660607479201522
4223,"TZ",0.401012873232682,0.718237533021935,0.129230582222607,1999,0.463895130967785,0.113941214999318,0.00517372993639075,2013,0.0112006125938391,-0.0600971415880921,-0.0685689376487201
4224,"TZ",0.215299033368749,0.362503794288134,0.0230759776990029,1999,0.0678701346594297,0.010186179507843,0,2013,-0.0489116716286325,-0.0694214634699113,-0.0714285714285714
4225,"TZ",0.717743270818396,0.835711572735696,0.506265600287093,1999,0.657520354133322,0.255066031006402,0.0153735132096524,2013,-0.00599328071884511,-0.0496279851867138,-0.0692595358753341
4226,"TZ",0.654917120095507,0.814676688017999,0.543385104575614,1999,0.617875078705598,0.220925605768079,0.0149099136264104,2013,-0.00403999226481268,-0.0520584327660828,-0.0694686468345956
4264,"MW",0.488910109020979,0.591460743832792,0.178085592282839,1999,0.703687158902809,0.497922011116737,0.0697341849684628,2013,0.0313784018076907,-0.011296333900117,-0.0434588005550124
4265,"MW",0.57833820673358,0.685534545649435,0.237165465711274,1999,0.834994972008845,0.745148282875659,0.247713651990234,2013,0.0316987981731865,0.0062113924303458,0.00317686166832516
4266,"MW",0.469952905064404,0.582516712505476,0.166441069531841,1999,0.834315763619098,0.719849756678567,0.189084146419079,2013,0.0553798437837631,0.0168398656118018,0.00971732901832434
4277,"AO",1,1,0.602544534220271,2005,0.781513330635287,0.552919668204374,0.318334678361755,2013,-0.0273108336705891,-0.0558850414744533,-0.0589603422895331
4278,"AO",0.474220084107761,0.530423836457087,0.222920547580706,2005,0.732892630164692,0.690940585123693,0.680577527064462,2013,0.0681836753454937,0.0378274734358571,0.256625614176541
4279,"AO",0.720152219559362,0.823205519262857,0.114344458415348,2005,0.641770415101439,0.38330041093238,0.226234082597649,2013,-0.0136050758313783,-0.0667975824439916,0.122316404455594
4280,"AO",0.750393287924987,0.838802492463668,0.257974572515671,2005,0.647081516623708,0.560786062538001,0.502624146832085,2013,-0.0172096041108923,-0.0414305561236916,0.118543453687452
4281,"AO",0.601246785279211,0.637497077526555,0.212495483450131,2005,0.595480732677314,0.37374606150279,0.227493494056055,2013,-0.00119876994419586,-0.0517161225756323,0.0088225466974715
4282,"AO",0.401956680038913,0.466081600643193,0,2005,0.499060796744758,0.239776128439685,0.09816585492678,2013,0.0301973202362394,-0.0606936295841774,
4283,"AO",0.545607221455267,0.604055894718264,0.173179151924132,2005,0.743699334152891,0.528195610761389,0.306165844209375,2013,0.0453834060721519,-0.0156981093596183,0.0959892478451318
4284,"AO",0.0397705921422981,0.0414400414394112,0.0217720567702773,2005,0.0149872193238199,0.0021640151227072,0.0010820075613536,2013,-0.0778947819339851,-0.118472451258672,-0.118787865492164
4285,"AO",1,1,0.633924548147632,2005,0.562582152268046,0.366651830709119,0.267498640930528,2013,-0.0546772309664942,-0.0791685211613601,-0.0722534543519066
4286,"AO",1,1,0.89303615177981,2005,0.476367859842438,0.21188229398689,0.122945609355629,2013,-0.0654540175196952,-0.0985147132516387,-0.107791064909494
4287,"AO",1,1,0.54309875731744,2005,0.709481956793088,0.429064832873914,0.240842721001791,2013,-0.036314755400864,-0.0713668958907607,-0.0695674663777082
4288,"AO",0.359234224571702,0.412321456123903,0.0612205793294497,2005,0.390019181943824,0.276675072579679,0.237890009114574,2013,0.0107120073988027,-0.0411227640259709,0.360723125540849
4289,"AO",0.601898556689435,0.648643877049671,0.280749616811993,2005,0.709783046727722,0.404895249436112,0.269594335074269,2013,0.0224050400269426,-0.0469727373212554,-0.00496673952060766
4290,"AO",0.96,0.969574052737194,0.347018369160355,2005,0.265957384944471,0.111296103437526,0.0518069912180941,2013,-0.0903701321686887,-0.110651417867036,-0.106338527070106
4291,"AO",0.201259718415384,0.268346291220512,0.0670865728051281,2005,0.481354487602967,0.260641751977817,0.148699992011626,2013,0.173963505584293,-0.00358889776697344,0.152067350801269
4292,"AO",0.852001505217925,0.871734637855535,0.656900106341124,2005,0.518092599113612,0.277316931589721,0.182775652097322,2013,-0.0489888961550171,-0.0852348983929444,-0.0902200444304677
4293,"AO",0.181275347003592,0.277923892942215,0.0339891275631736,2005,0.0891006779250122,0.0174327688338052,0.00540637324744281,2013,-0.0635598487343907,-0.117159378306209,-0.105117269715903
4294,"AO",0.403568299532258,0.430297197046136,0.152222343959495,2005,0.446081119658643,0.353069512936557,0.278216709696858,2013,0.0131677897445298,-0.0224344025012609,0.103462443866724
4332,"AM",0.185352680620104,0.0616463299370201,0.635966681582622,2010,0.0893967599570011,0.0177494508545152,0.34547107986892,2013,-0.172564576787846,-0.237358704767185,-0.152259340059973
4333,"AM",0.000786271142112116,0.000786271142112116,0.00815039589120148,2010,0.00171389649387873,0,0.0102847395160614,2013,0.393259314793446,-0.333333333333333,0.0872899776219854
4334,"AM",0.0762631801839472,0.0170559216673422,0.469347576263293,2010,0.150193646697357,0.0354165421994286,0.413746211398184,2013,0.323137440352775,0.35883178660157,-0.0394884073673641
4335,"AM",0.0650505458748611,0.0381220177246349,0.471116509179891,2010,0.152781186985297,0.039898304759964,0.408798524350878,2013,0.449551139710162,0.0155315933883637,-0.044092408576026
4336,"AM",0.0177343361671793,0.00542650198476459,0.23599949442104,2010,0.136090975589953,0.0655513327318957,0.287357650869017,2013,2.22462305715948,3.69328350110483,0.0725399243954181
4337,"AM",0.0309127265135451,0.0218888256998491,0.1428297086437,2010,0.123819369566657,0.045959120075157,0.295082440851122,2013,1.00181654970274,0.366553764393639,0.355324611509285
4338,"AM",0.0101958770936332,0.0080196020323943,0.115231179171529,2010,0.0352969371304082,0.00918869638278632,0.149988731195433,2013,0.820627782722403,0.0485931989172529,0.100544407841115
4339,"AM",0.0757006102807399,0.0485327066799973,0.303109055480425,2010,0.0645853060979909,0.0164096782796838,0.184862312014892,2013,-0.0489441416721619,-0.220628043765196,-0.130037623233343
4340,"AM",0.0447678293193458,0.0187485538573134,0.134706477352218,2010,0.085322376902932,0.0222130170729873,0.220923237332861,2013,0.301961983267755,0.0615952078587016,0.2133447519261
4341,"AM",0.11518797231462,0.0655791794002161,0.469572918936176,2010,0.127587781166973,0.0628651905806072,0.284196151945784,2013,0.0358828229579527,-0.0137949719429798,-0.131592460236965
4342,"AM",0.0784772292015802,0.0543253456664066,0.369607224435781,2010,0.117749642283756,0.0324911337191517,0.333706477642741,2013,0.166810226277225,-0.133971916051434,-0.0323773855230997
4394,"NP",0.309238076164817,0.428814081040419,0.16216261692459,1999,0.257969536677992,0.086338367652705,0.204112791645084,2013,-0.0118421333497801,-0.0570469861831788,0.0184780013315726
4395,"NP",0.410808280237165,0.620832526219206,0.162559489527664,1999,0.0837922260001742,0.00933713740036119,0.0456472895120286,2013,-0.0568593446433734,-0.0703543068603123,-0.0513711715874152
4396,"NP",0.322179584845705,0.410320457651136,0.189866022251517,1999,0.211969852777448,0.0585363589402947,0.167534144834635,2013,-0.0244339619561285,-0.0612385640385664,-0.0084013668285144
4397,"NP",0.27705533646223,0.404725703123769,0.149282593179305,1999,0.261541481949313,0.0786041213869295,0.210566412449142,2013,-0.00399967919534904,-0.057556015137405,0.0293230146188144
4398,"NP",0.307639274302874,0.504169231656664,0.143756213455955,1999,0.219229188564418,0.0721166097057625,0.169154883207759,2013,-0.0205273079599006,-0.061211394171189,0.0126199115359506
4399,"NP",0.820483409659125,0.916703687320082,0.440809589330562,1999,0.71128512861231,0.427102153472841,0.653830670162,2013,-0.00950644111240491,-0.0381492281700999,0.0345178323163692
4400,"NP",0.586772758270013,0.753796399100257,0.364263109164448,1999,0.429092934177855,0.170920199654349,0.359564926198756,2013,-0.0191945594257266,-0.0552324398150898,-0.000921269514003762
4415,"ET",0.311324367005933,0.504014346971189,0.133402205997498,1999,0.563865911485492,0.382369196365502,0.291184773032309,2013,0.0579417599785762,-0.0172394682436972,0.0844827360639057
4416,"ET",0.210890623899714,0.481809750814844,0.0626818147680541,1999,0.692460783735275,0.668889167360816,0.653426241550551,2013,0.163107623864967,0.0277346306191813,0.673178187973736
4417,"ET",0.467429005200199,0.648619838604541,0.254155875159671,1999,0.490053496142765,0.263937761431646,0.159774236837582,2013,0.00345728452737768,-0.0423627055344942,-0.0265252400331081
4418,"ET",0.39010775463523,0.568204795584738,0.191599575855193,1999,0.504230989113692,0.280112753373334,0.181594783935575,2013,0.0208959178810138,-0.0362158207304877,-0.00372979945842098
4419,"ET",0.353460307794653,0.522422264284993,0.206726998651828,1999,0.767221521650197,0.689844487240832,0.642568809347155,2013,0.0836144024279613,0.0228909275669913,0.150592608173261
4420,"ET",0.299686748699983,0.499164359017988,0.15043644649996,1999,0.596441150574372,0.424590887664185,0.301811182939117,2013,0.0707296638339118,-0.0106711876139371,0.071874079890796
4421,"ET",0.44831023244404,0.631384169126232,0.210669507837517,1999,0.545023555175437,0.29988508788146,0.198642084620912,2013,0.0154091831523751,-0.037502533261115,-0.004077959203244
4422,"ET",0.431048142689857,0.697471148866798,0.172691867414553,1999,0.743306518971431,0.526371507759193,0.44432690386644,2013,0.0517440339615294,-0.0175224494319428,0.11235330820258
4423,"ET",0.158377278375845,0.19618284030177,0.0824458705667264,1999,0.243882831884157,0.134609845157359,0.073401835188898,2013,0.0385632307799492,-0.022418225136197,-0.00783547462774266
4424,"ET",0,0,0,1999,0,0,0,2013,,,
4425,"ET",0.15070261623204,0.1940158419025,0.0976768193265298,1999,0.271077676932832,0.206625454090331,0.158681473905824,2013,0.0570542093857635,0.00464233526506405,0.0446111509070088
5106,"SN",0.51372295716374,0.563953054456681,0.321520578655928,2005,0.707028630119097,0.544310556443618,0.312158264056532,2013,0.047035486311191,-0.00435375290944794,-0.00363985823183304
5107,"SN",0.413332584294743,0.494161934565857,0.224845734912812,2005,0.744844162804373,0.536780595053898,0.255175396619187,2013,0.100255699376834,0.0107805401192738,0.016861372597381
5108,"SN",0.669600921013681,0.734563206012327,0.378104301263411,2005,0.85239593302885,0.684645658820934,0.415882117899652,2013,0.034123872570703,-0.00849442682107247,0.012489218090752
5109,"SN",0.0759910699294021,0.0925616121675538,0.0346222953915666,2005,0.221038921719858,0.0804836008776554,0.0215790746209515,2013,0.23859358067535,-0.016310772639789,-0.0470911179599036
5122,"UG",0.457697559706517,0.653284391548869,0.142278011367301,1999,0.511378975602764,0.236116009008246,0.0649216452631292,2013,0.00837755580822984,-0.0456122050297224,-0.0388356195636035
5123,"UG",0.508485503082993,0.667798529530629,0.132681744721534,1999,0.694229307757273,0.44403755955772,0.186533667657594,2013,0.0260920213834021,-0.023933755047155,0.0289909205827616
5124,"UG",0.636135093131832,0.746211308278639,0.314290680281451,1999,0.690008494598862,0.4629154515025,0.222769808283487,2013,0.00604918695153698,-0.027117544476553,-0.0207998695247901
5125,"UG",0.654652709445708,0.760163826455386,0.36150128823075,1999,0.660227307762338,0.454354618669639,0.232674923229048,2013,0.000608239434893944,-0.028735272689434,-0.0254546346416713
5126,"UG",0.453093456313962,0.592636983487279,0.14707688975763,1999,0.529099440399998,0.290563985145824,0.129420268465322,2013,0.0119820729865636,-0.0364078573222194,-0.00857501975492649
5127,"UG",0.403093997646592,0.545137157941062,0.138289242211928,1999,0.22367446737172,0.103103525816122,0.0336933282824695,2013,-0.0317932809933713,-0.0579190583619705,-0.0540254367566606
5128,"UG",0.302003530154794,0.384750772285477,0.12385921044837,1999,0.393669952534252,0.188656077413984,0.063289170890741,2013,0.0216805465657195,-0.0364047714217443,-0.034930235557871
5129,"UG",0,0.006231046344602,0,1999,0.00162590595332082,0.00152572045416758,0,2013,,-0.0539387267999961,
5130,"UG",0.904278622871341,0.926667718181365,0.384108807370453,1999,0.936099180800761,0.884340463164666,0.807575743550994,2013,0.00251349190113722,-0.00326263157657978,0.0787475780773696
5131,"UG",0.561653059524195,0.708347758931845,0.208892438142688,1999,0.52477510755697,0.218911316353491,0.0545869697990714,2013,-0.00468997610101491,-0.0493539302660765,-0.0527631314249514
